gene	mean_diff	cv_FXS_zscore	cv_NL_zscore
DUSP6	-1.314518333333334	-0.0973144805071442	-0.5806367890770603
DUSP7	2.711202499999999	0.07828326370759033	-1.3240884096733412
DUSP8	-8.819558333333335	2.34851239789177	0.01748876067784887
DUSP9	-6.730983333333334	-0.31517873311056316	-0.7175306393977433
DUT	1.696458333333334	1.0019141743954587	1.0180170170461909
DUX4	116.2523333333333	-0.17465619214684738	-0.9049286724765027
DUXA	-131.83174999999994	-0.7265128977667229	-0.27693716133496077
DUXB	-0.29470833333333246	0.7443745330774046	-1.1830415134628283
DVL1	-3.0942875	0.9045250587362424	2.426940272691666
DVL2	6.0226733333333335	0.8086885176716824	-0.047259132660948895
DVL3	2.6130966666666673	1.2497481076752008	-0.2609752462468107
DXO	-9.344650000000001	-0.3243485549570634	0.16721626939800877
DYDC1	-9.51306666666667	0.4769538109008844	-0.09529780313208172
DYDC2	-12.988291666666669	-0.9918906808434025	-1.1605292642465397
DYM	4.416333333333284	0.1820247102741287	-0.8246352119591163
DYNAP	0.05939166666666651	-0.6660234518189849	0.9504185580149708
DYNC1H1	1.2707333333333288	-0.726205544731928	-1.1355502430595146
DYNC1I1	0.3729583333333295	-0.5015029432286534	0.10027746952409462
DYNC1I2	6.950958333333336	-0.2802078408828795	0.15494733989886542
DYNC1LI1	-8.299608333333339	-0.8235120178252943	-0.785845131498644
DYNC1LI2	-4.401959166666668	-0.007765877182806874	0.4091543550104099
DYNC2H1	-2.5667208333333384	0.3841586854124486	0.5453456525574685
DYNC2I1	-1.706033333333341	0.8141359172625736	-0.4104986005819315
DYNC2I2	-1.2053116666666668	0.2595654375899785	0.16938387257830462
DYNC2LI1	2.2759641666666646	0.38666055234230967	-1.3623641512885731
DYNLL1	-8.278233333333333	0.6463028384920536	-0.4250125804400341
DYNLL2	-7.438780833333336	2.8070589059629985	1.978389847866293
DYNLRB1	-5.606624166666666	0.3136656405696671	-0.45264156765486385
DYNLRB2	9.765800000000002	-0.6753710727869736	-0.03046996899699069
DYNLT1	-4.764199999999999	-0.5265114866954352	-0.11206985582916347
DYNLT2	2.0532416666666506	-1.0512890057905595	-1.5227990317035243
DYNLT2B	6.739046666666667	0.6004460613352013	-0.5883051016141168
DYNLT3	-7.570249166666667	-0.16499627250791563	1.8993090980834069
DYNLT4	-2.705283333333334	1.1485185283334085	0.05786848393911944
DYNLT5	-0.4186566666666671	1.3249651612980662	1.0689488527699302
DYRK1A	1.5080750000000016	-0.5621055042913418	-1.44092620638449
DYRK1B	-2.9069391666666657	2.3436186645859283	-0.5376744566351107
DYRK2	-1.5784000000000056	0.06209702133916047	0.02610582802662119
DYRK3	-4.754058333333335	-0.16902565083497903	0.23700850881016497
DYRK4	-12.170958333333331	-0.3886808051906508	0.02506816380400738
DYSF	-2.2895362499999976	1.2670799959609425	1.298114667907255
DYTN	31.11915833333333	-0.7725888804444405	-0.4945334266855047
DZANK1	3.3258808333333327	0.42078842333056016	2.323094765435946
DZIP1	5.483716666666666	-0.6137659267311922	0.18760720144573326
DZIP1L	0.7815133333333328	0.5789702194672739	-0.38921405291190186
DZIP3	-0.7000941666666662	0.8491115336307336	-0.8911279857724046
E2F1	-4.286815000000001	-0.027751988692447396	-1.6104794748371418
E2F2	-4.442189166666665	0.8200579071111239	0.40827635019565656
E2F3	1.5684500000000021	-0.8035542793456427	-0.951325455019751
E2F4	4.871293333333332	2.0439799631186997	0.029411096430961285
E2F5	-10.092916666666667	-0.26109034219586125	-0.9214225337778765
E2F6	-27.98804166666666	-0.5961823601394217	-1.2432023979087214
E2F7	9.353391666666667	0.6701754439138088	-0.549301970163297
E2F8	-8.75255	-0.5343035368571939	-1.0854149798413633
E4F1	3.5881999999999987	0.6319577315863312	1.3018570013401185
EAF1	4.393321666666667	-0.2558759917870904	1.4395376928404269
EAF2	-1.712133333333334	-1.4524356831827447	-0.534942260276255
EAPP	-8.041808333333332	-0.2750086977780074	0.0590080780388413
EARS2	-1.6806366666666683	-0.2393966888270939	-0.3374712526557207
EBAG9	5.927516666666667	0.4982899602682081	-0.8236727481047491
EBF1	5.3507	-0.36890209371312144	-0.7641646806343481
EBF2	6.0257416666666686	-0.6033370416673379	-0.6532794471585397
EBF3	0.15659166666666735	-0.009866229665449576	-0.9378795114379282
EBF4	-12.812886666666667	0.4509903807218402	1.1732743442504763
EBI3	-0.8973949999999995	0.6681436353609773	-0.021178748570484626
EBLN1	3.784016666666666	0.8327257181148705	-0.10707830835628468
EBLN2	3.562775833333335	0.13117416455666256	0.9599030721281068
EBNA1BP2	-3.9377499999999976	-0.2493957807054085	0.5632741972201656
EBP	-6.515725	0.4331961481376257	-0.8948752556773285
EBPL	4.501316666666668	-1.235794488975715	0.1953193270619407
ECD	-2.1193150000000003	2.499285041392163	-0.21871240066611264
ECE1	-5.517814999999999	-0.09725614419574734	-0.11154568073889502
ECE2	-0.964500000000001	0.9769860138624428	0.2945748478498811
ECEL1	-3.9262324999999993	0.9581041540922967	0.8834443377794333
ECH1	11.037741666666655	1.1348624880698048	0.6579003679401358
ECHDC1	-13.111866666666671	0.18222527461140287	1.2259879908941085
ECHDC2	2.734520833333333	0.31718243174301874	0.7459515609093734
ECHDC3	-3.2887250000000066	-0.6038645311562324	-0.08430198762780955
ECHS1	-9.766300000000001	0.7382677433487799	0.2847069197397373
ECI1	-3.1269616666666664	0.9752115995658928	-0.192064024344536
ECI2	1.5424416666666616	-0.10055675275375932	-0.5032444976313889
ECM1	-2.7411241666666673	1.300082517137971	-0.6622816649181035
ECM2	4.397283333333334	-1.4578191017493238	-0.08755188619842146
ECPAS	0.035591666666665134	-0.8107911229465178	-0.7588932741517678
ECRG4	-4.247783333333334	-1.1046551429982356	-0.7566678818751009
ECSCR	2.349233333333334	0.18507739289121225	0.547669784735033
ECSIT	4.322783333333334	-0.40723766707832426	-0.39333221315064404
ECT2	-2.8409166666666685	-0.8528902148447942	0.27906571086341436
ECT2L	4.091716666666663	-0.2594820095345495	-0.43131843913584755
EDA	2.7590166666666605	-0.29484536713690007	-1.1052446925134778
EDA2R	7.326750000000004	0.4185628237357033	-0.19016244216071326
EDAR	-2.7090083333333297	0.4541777124240782	-0.7834255933115916
EDARADD	-0.7374958333333339	1.4551230431141418	-0.5405626284220301
EDC3	-1.4981999999999989	-0.23558284580808372	-0.9081939927820909
EDC4	3.8085841666666678	1.5545652195644093	-0.9825686984531276
EDDM13	-13.534475000000015	-0.6605981366863308	-1.330875885800713
EDDM3A	2.5463499999999897	-0.9750396929318201	-0.2679961271681569
EDDM3B	9.403399999999998	-1.208476825923484	-1.5017921460479742
EDEM1	-4.493441666666666	-0.8046965929071086	-1.1252853971588561
EDEM2	-0.38533333333333175	0.44750379170609134	-1.3335544352579316
EDEM3	5.001808333333333	-1.1065850024472688	-1.2267970620067163
EDF1	-53.91314999999997	-0.24010404553455536	-1.0178548716937172
EDIL3	2.5023416666666662	0.19483703569669852	-0.5896171445836249
EDN1	0.25985166666666615	-0.4100590879303327	0.2768300599065615
EDN2	1.4304749999999977	-0.04598370928642247	-1.5858839276608658
EDN3	3.4391333333333343	-0.7676339560815995	-0.83453428075658
EDNRA	1.3826333333333345	0.21385055442280368	0.5989567858039143
EDNRB	4.983675000000005	0.026012549252779075	-0.2651659221046856
EDRF1	1.1834333333333404	-0.6437220115634564	-1.2258087343699107
EEA1	3.515598333333333	1.2510440771598668	-0.035227880748482494
EED	3.44055	0.4587094699890469	1.5048480105568955
EEF1A1	-4.0970999999999975	0.636960681503479	-0.5586090260671498
EEF1A2	-14.730233333333334	0.38717059724687536	0.20483601561311734
EEF1AKMT1	0.685891666666663	-0.3569227948801056	-0.567641478015912
EEF1AKMT2	3.0225116666666665	1.2482542501339322	1.2720441269560074
EEF1AKMT3	-1.76492	2.9353525833318304	-0.005382102818103252
EEF1AKMT4	0.6630083333333321	-0.5874213901562652	-1.0035555043409916
EEF1B2	-23.82952499999999	-0.4805549921054291	-1.3246612078945492
EEF1D	0.8397383333333348	1.5115799220018313	-0.07759472144331014
EEF1E1	2.0198000000000036	-1.2420568537515126	-1.1768430131114507
EEF1G	-1.5497666666666667	0.46461652898918643	-0.4046042952695855
EEF2	-6.701675833333333	4.602920382125805	-0.42485138065936656
EEF2K	-1.3716083333333344	0.09223051951698323	-1.1198817503123963
EEF2KMT	-0.7097683333333347	0.5783402959290312	-0.4109527323030376
EEFSEC	-12.159525000000002	-1.3100103990745977	-0.553627440922236
EEIG1	-0.4783108333333317	-0.303686933623705	0.06659551994229819
EEIG2	3.1945224999999997	0.958683074924592	0.246185836863703
EEPD1	-5.083816666666667	-0.14224509087051224	-0.8914521577211998
EFCAB10	-7.844474999999996	-0.4137194347847845	-1.378498874316212
EFCAB11	0.3690916666666695	0.05182486331559827	-0.7124604262128185
EFCAB12	-3.4522399999999998	0.8095426979294199	-0.10854009478888114
EFCAB13	-3.340541666666681	0.6180304979167716	-1.1447105725880777
EFCAB14	3.9176249999999992	-0.9984914583935378	-0.051902074051583806
EFCAB2	-2.145591666666661	-0.48904550944226716	-0.5968245446884992
EFCAB3	0.016166666666666885	-0.104567557648726	0.823347420198801
EFCAB5	4.233799999999999	-0.28218870924779615	-0.6076213286216616
EFCAB6	6.308283333333321	-0.5980091607114533	-0.9379034169850998
EFCAB7	5.984886666666666	0.22512448547396882	-0.6478980458270911
EFCAB8	0.8951916666666655	-0.03322229815308136	-1.0499672112133016
EFCAB9	-4.247975000000004	-0.30933004502042993	-1.0542500603630296
EFCC1	-10.78691666666667	0.6878732379394207	0.05777989103814387
EFEMP1	0.07364166666666705	1.12764943273678	0.32645383211257406
EFEMP2	3.378942500000001	0.5856123520308419	-0.03534417065180993
EFHB	-9.180783333333334	0.9918610491925063	-0.1629344341137704
EFHC1	-7.353374999999993	-0.5331212056031981	-0.2429767839842782
EFHC2	-1.5255416666666655	-1.5286922946883779	0.3070049876877392
EFHD1	-15.309941666666663	1.9704077791724683	0.2956431482514124
EFHD2	-0.31737500000000196	-1.0325823336105486	0.45545255260069717
EFL1	2.2478991666666666	1.6796764606611414	-0.69807980591406
EFNA1	-4.507832500000001	0.14910543895888034	0.4040292300387369
EFNA2	-4.267669999999999	2.5774511586109847	1.3679653437793091
EFNA3	-2.73114	1.561908953110188	0.55028311282302
EFNA4	1.8388733333333356	1.2302601265062543	0.7279427918498836
EFNA5	-4.754191666666667	-0.31168596998000336	1.6576627279445717
EFNB1	3.6123700000000003	1.3258737012162685	-0.21015144199785973
EFNB2	-5.4203333333333354	-1.0253307275151782	-0.030285749474638857
EFNB3	-2.2360491666666658	2.189702611562932	0.9217550654616309
EFR3A	1.3274333333333317	0.2641334206112913	-0.027666793215106067
EFR3B	-3.3008583333333306	-0.5200579307548414	-1.0323136731397469
EFS	-2.9286458333333343	0.29448490189419246	0.444092089230587
EFTUD2	-0.05003416666666993	1.0061052694473005	-0.6793956897159816
EGF	1.0898083333333375	-0.2212294211741704	-1.0155758680883917
EGFL6	-8.8016	-0.4014353962183869	-1.3977683418360265
EGFL7	-0.9704591666666698	1.526868468805735	0.6958011649453585
EGFL8	-0.8389666666666677	0.6495208822337902	0.008580896807659256
EGFLAM	-1.7369000000000003	-0.5621971027803331	-0.3032201289337582
EGFR	1.0504116666666654	0.28538009280320226	-1.0012284775626488
EGLN1	4.2541158333333335	0.26912396081520795	-1.3938610986018967
EGLN2	-7.559612500000004	0.8764609949658951	0.5667027415730669
EGLN3	1.5181666666666693	-0.6254791262370568	-0.24966519735731862
EGR1	-6.109609166666665	1.3139769719253953	0.5347704504014934
EGR2	-1.5482833333333303	1.5108540687573762	-1.205846902736293
EGR3	-7.895315	2.155818106118355	0.8555595165483243
EGR4	4.344675000000002	2.1619602326023317	0.28519906989137783
EHBP1	12.367525	-0.04755139470356329	-0.5738199097660135
EHBP1L1	-2.288405000000001	0.4607973308137206	1.5713575655206125
EHD1	-2.353794166666667	1.1830397966424937	-1.0181423898712818
EHD2	-15.865324999999999	0.39523233539592767	0.4850221911678079
EHD3	6.157264166666668	0.3343081032306058	-0.22340906756948123
EHD4	3.825166666666668	0.5872372050266387	0.11217486308453373
EHF	0.6024999999999991	-0.43436470073842876	-1.465834950679615
EHHADH	-6.543408333333332	-0.9186518152213016	-0.6262896959204753
EHMT1	0.6653583333333337	-0.012964201953360021	-0.15751568047487968
EHMT2	0.3169449999999987	0.4730682537722596	0.38634052021129744
EI24	-0.6937499999999979	-0.465607304812979	-0.2583369873411039
EID1	1.4871916666666696	-0.05002032676232495	-1.0164297307045396
EID2	-0.5956675000000011	1.0036591146910696	-0.7964487730984516
EID2B	-8.348483333333334	-0.24009209554538388	0.13231612309209057
EID3	3.9397666666666638	-0.8202577624450967	-1.544605365525977
EIF1	-3.4062833333333344	0.08758287556093301	-0.9345918316837761
EIF1AD	-2.265831666666667	0.24689156335426962	1.172569468366351
EIF1AX	-0.038916666666667155	-0.5340061790601744	-1.2426635844122569
EIF1AY	-31.335223333333335	1.1733485111794681	5.455545383958106
EIF1B	-3.7475724999999986	-0.20805367211572773	0.06462485198337506
EIF2A	1.663198333333332	0.7845026993999754	0.9988030761916237
EIF2AK1	-0.773183333333332	0.08112166767005154	0.35851564718625006
EIF2AK2	-0.12085000000000079	-0.4071966936111309	-1.1947606575338081
EIF2AK3	7.877147500000001	2.1757218782853647	-1.3146675250876483
EIF2AK4	-9.89865833333333	-0.8939082510276507	-0.957173451491403
EIF2B1	4.023115000000001	0.31567477833137525	0.43896433650947553
EIF2B2	2.86514166666667	-1.0472773247153002	-0.8499391668152987
EIF2B3	1.854514166666668	0.2775708783411374	0.01231018236429834
EIF2B4	-5.772485833333334	0.30459570627606736	-0.13066558847074694
EIF2B5	0.765741666666667	-0.13071087922364874	0.40107884495305873
EIF2D	-0.8437125000000023	0.3970945329082377	-1.5421612065005554
EIF2S1	-1.6223608333333317	-0.09529894958464953	0.11191516092041835
EIF2S2	-4.199799999999996	-0.24283858185168553	0.13696530864177742
EIF2S3	-0.14299583333333388	-0.766859565151907	-0.5557491142140359
EIF2S3B	3.6193250000000035	-0.5528853095930466	-0.2694167482032344
EIF3A	-0.37849749999999993	-0.38431150477476067	-0.05109254664793252
EIF3B	2.3952333333333318	-0.19728923482062552	-0.22949483103521331
EIF3C	2.9529666666666614	0.13693722529729277	-1.523424099010374
EIF3CL	-8.803758333333334	-0.5940873324472944	-0.6181795078429729
EIF3D	-0.8216941666666671	0.38560095048921883	0.6178388652758056
EIF3E	6.302	0.07302082100167728	-1.3055972904497273
EIF3F	6.256768333333335	-0.30136074008710817	2.215807597874987
EIF3G	-18.327916666666667	-0.4402781154374177	0.8096189976574311
EIF3H	2.059091666666667	-0.45835382066213615	-0.28835026237629574
EIF3I	0.749508333333333	-0.5362046148169509	-1.3720056548028206
EIF3J	4.598516666666665	-0.056973149443878504	-0.9731953402999002
EIF3K	2.634691666666667	-0.5285528334067049	-1.1452800172514475
EIF3L	-0.8447300000000002	0.21698083576836213	-0.8759682786213467
EIF3M	-1.064866666666667	-1.1089340373798344	0.08849275786997603
EIF4A1	-6.685585	1.2028393777128523	-0.7372875423188439
EIF4A2	9.288766666666668	0.7177724097547885	-1.073595601877681
EIF4A3	-0.6770424999999989	0.2817971902520544	-1.1822790444177051
EIF4B	-7.74475	0.400292571884485	-0.4445846204229879
EIF4E	-4.475875000000002	-1.170312878489572	0.013256203230661437
EIF4E1B	1.5718666666666685	0.02253479546534241	0.9221248380651341
EIF4E2	-4.13580833333333	-0.4183173309650463	0.27374758625698703
EIF4E3	1.565883333333332	0.42497866359012487	-0.5316897363628611
EIF4EBP1	-3.989925000000003	-1.0191625989247728	-0.9483342425778893
EIF4EBP2	-14.535108333333334	-0.68131480872472	0.6619447354050001
EIF4EBP3	-0.35414999999999885	0.8108000752181612	0.25637488201393366
EIF4ENIF1	0.18935833333333107	0.3798029976908918	0.294244086014413
EIF4G1	-10.634115	0.3831183890476972	-0.7757272605102296
EIF4G2	1.2181441666666668	0.6790740832895215	-0.8905313822765427
EIF4G3	-2.732933333333335	-0.45567689469634204	-1.3881236909733325
EIF4H	-2.8540891666666663	-0.04115811972567305	-0.6855111167611041
EIF5	2.4071450000000016	0.9509069415548747	0.02346451286419849
EIF5A	-0.6970566666666702	0.07701429488537563	-0.37456192703629887
EIF5A2	-0.7401083333333247	-0.7080638038009072	-1.1959013649536065
EIF5AL1	5.056231666666667	0.23355206771447895	-0.058102845288014994
EIF5B	9.523189166666667	0.7335054647586808	-0.1698729850332326
EIF6	-4.999016666666666	1.3615334849970384	-1.3563785971763354
EIPR1	4.002783333333333	-0.8847643217787075	-0.1620316017473583
ELAC1	-11.820999999999998	-1.2197804279979179	-0.5886320689259831
ELAC2	-6.418583333333334	0.7293124996510679	0.6801135190393427
ELANE	-3.9539333333333317	1.764874953190112	0.41685410509264004
ELAPOR1	-9.124133333333333	0.10434677508991824	-0.7149680088802625
ELAPOR2	11.48244166666667	-0.2501885822479048	-0.35757308500655993
ELAVL1	-3.706281666666669	-0.5489726208857364	0.20609458267574615
ELAVL2	1.4678666666666658	1.1537335681031304	-0.6168727695548957
ELAVL3	-5.974195833333333	1.6502378706892722	-0.2874420634034145
ELAVL4	-2.8930066666666665	0.3364012839887941	1.4751365765998974
ELF1	-4.820499999999999	-0.4933804719996513	-1.4035055619058108
ELF2	5.1144500000000015	-0.06267667116851396	-0.9705175021113782
ELF3	-6.338025000000002	-0.1513490373593804	0.536254872733332
ELF4	-3.8185049999999983	0.9085094753768209	-0.9167973559688343
ELF5	14.90001666666667	-1.1536547373618455	-1.1161597866422437
ELFN1	3.736349166666667	0.8075578335288726	0.39067562786303783
ELFN2	2.50314	0.7459699996291139	0.07363950017271235
ELK1	-7.969241666666669	-0.6345651631073813	-1.0965029489196738
ELK3	2.4795583333333298	0.3197350186354991	-0.4553374200009511
ELK4	6.225816666666667	-0.634585027524731	-1.3118291071603247
ELL	2.4220466666666685	0.32772153623664135	0.3822316484557128
ELL2	5.754474999999999	-0.022773398785368895	0.16468220626003982
ELL3	1.7181749999999987	0.7404087128082774	-1.2053617092810032
ELMO1	-5.270341666666667	0.25817296828124686	-0.1485720973446751
ELMO2	-1.585678333333334	0.748064780815879	0.19421761748007252
ELMO3	-2.601191666666667	0.846923660574431	-1.2074039683827462
ELMOD1	0.35330833333333445	-0.6992403282738111	0.2147397264593533
ELMOD2	-2.976683333333334	-0.739143624592443	-0.12153945494182262
ELMOD3	4.403830833333334	0.730468109099933	-0.12970986781322053
ELN	-1.150340833333333	0.44111946716232064	-0.8815557419898035
ELOA	1.1555233333333348	1.1875409780698967	-1.5977399534299448
ELOA2	3.5587416666666662	-0.8384136965534494	-0.8014866360056997
ELOB	-4.082719999999998	1.7383491488295968	-0.8937620407556558
ELOC	-4.5849666666666735	-0.34861788451270476	-0.9467912011505153
ELOF1	2.852898333333332	-0.780218917722123	-0.2503586500013954
ELOVL1	-0.2606533333333303	0.5116512180286646	-0.8873672971247487
ELOVL2	-7.128066666666669	-0.7168838403637854	-1.3588749302752454
ELOVL3	2.528666666666666	1.849674806438763	0.24904360258176375
ELOVL4	4.330417499999999	0.9366118944227421	-0.6110015518587201
ELOVL5	0.30374499999999927	1.964022814842152	-0.8077832888767937
ELOVL6	1.7261833333333385	-0.5597900152395546	-0.7709526369625164
ELOVL7	5.241956666666667	-0.9441578725267853	0.1588292530023867
ELP1	-1.2601000000000013	-1.1580259465559477	-0.7674023390547333
ELP2	2.6794624999999996	1.1623944989664738	-0.5556278508666318
ELP3	3.1474916666666637	-0.411016706348455	-0.3665571868548218
ELP4	7.134116666666667	-1.1315470788749067	0.09347471495599978
ELP5	-4.619996666666667	0.6048876334054173	-0.5455948541227559
ELP6	-5.991064999999999	0.4583087570254485	-0.5579486315252914
ELSPBP1	2.671158333333331	-0.81074367220278	-1.0198115911435368
EMB	4.790333333333333	1.7970243186678128	-0.8216203608991192
EMC1	14.299355833333335	1.6517666934329214	-0.7823829606605489
EMC10	-164.69941666666665	0.7520271608715428	3.833477685897618
EMC2	0.9194958333333325	1.0611231883409173	-0.20660158468790893
EMC3	2.527025000000002	-0.15145516347885912	-0.49386092235516826
EMC4	8.30509333333333	-1.1105145416081277	-0.35253908239427284
EMC6	0.7224649999999979	1.9288196899066672	0.05308423289710835
EMC7	-0.3783333333333321	-0.4247783005432354	-1.239439885060983
EMC8	-1.913291666666666	1.076660116476939	-1.3523630959970927
EMC9	-0.7455708333333337	1.1445451222584069	-0.9308111253910791
EMCN	2.710041666666669	-0.6329703297109037	-0.30795310586662306
EMD	-2.8379524999999983	1.5683814250253805	1.309028308791934
EME1	1.7702516666666668	0.9269822852084	-0.18049939347172253
EME2	-1.4126349999999999	1.3799658517561288	1.4649670564264432
EMG1	-0.09230583333333264	1.0245085305105281	-0.4260084257101487
EMID1	5.488438333333333	2.539462459185756	0.3295718459339646
EMILIN1	0.7480183333333308	3.2903797918869078	-0.2231877405761276
EMILIN2	2.4618049999999982	1.3333461237321138	-1.2803363199466098
EMILIN3	-12.086136666666668	-0.10653922682336402	-0.2780578271136762
EML1	-7.89534166666666	-0.02700136755420212	-0.4996755784873225
EML2	-15.969908333333333	1.893494750621701	-0.7146299468039896
EML3	0.9856349999999967	0.20273385133891997	-0.6539953028395209
EML4	0.9581833333333343	-1.1246745569130263	-0.963583827335942
EML5	-6.897116666666669	-0.14209478897310227	-1.5120226202591833
EML6	-0.7001000000000062	-0.2900689544926315	-0.9499378897324674
EMP1	0.4473916666666682	-0.229950561723596	-0.4249454560965891
EMP2	1.86665833333333	0.7513680036524061	-0.11830431889923868
EMP3	-24.71584166666667	-0.5332307845293588	-0.2850109498618208
EMSY	-4.333308333333331	-0.07060813236594252	-1.149874793651529
EMX1	-3.400466666666663	2.6292641099249243	1.7750264758364127
EMX2	-1.0110583333333327	2.600820063771639	0.36775246574379766
EN1	-14.354364999999998	3.5094721506259954	-0.415841920939763
EN2	-15.946092500000002	3.452451929800549	1.0612263311797279
ENAH	5.287891666666663	0.13550080094153066	-0.07498059835015045
ENAM	6.081340000000001	0.6438705580010682	0.3437839466831245
ENC1	3.2339499999999965	0.31052007652218255	-1.6371929341381402
ENDOD1	-0.9701166666666659	0.14360732091181805	0.2908527509827706
ENDOG	4.229879999999998	0.7846671744247451	-0.18500844874520214
ENDOU	3.9537783333333323	1.0806538580809868	-0.7837046754216017
ENDOV	-4.684727500000001	0.05777551990889413	-0.7783854939003308
ENG	8.484166666666667	0.32603279289405745	-0.3099814874362084
ENGASE	3.626741666666664	2.5137166440046532	2.1475754588612292
ENHO	-8.266240833333335	-0.6143929705245383	-0.7229784342285548
ENKD1	-3.3634225000000004	0.7852326686087044	1.271365126867025
ENKUR	-8.150725000000005	-1.0036833715999374	-0.2004316272241632
ENO1	-4.1370225000000005	0.8394114334866734	-0.7206567142724729
ENO2	-5.529999999999998	0.32786074524168146	-1.216360831996914
ENO3	-3.501464999999998	0.6079756415854828	-0.057359746585806275
ENO4	9.897475	-0.4048669990103844	-1.2272749437738426
ENOPH1	-3.1007250000000006	-0.25636583494696513	-0.058971097612248766
ENOSF1	-2.5444333333333375	-0.17439032223483952	-0.7290908033704205
ENOX1	-15.524798333333337	0.7698025966972812	-0.6501445962983777
ENOX2	-6.9494250000000015	-1.34245462867828	-0.039778834401489944
ENPEP	-0.5539000000000023	0.506436151293441	-0.6414175661940337
ENPP1	1.1514808333333342	0.265279583079663	0.0728316201683225
ENPP2	0.3300316666666667	1.2695410968900027	-1.607037210264258
ENPP3	6.5248116666666665	0.30538075534650977	0.757570303188163
ENPP4	3.137708333333334	-0.3705686250576176	-0.3051677183285547
ENPP5	2.538058333333332	-0.9483397153545698	-0.9996713118661736
ENPP6	1.042733333333338	-0.46815267900637914	-1.4179983706845747
ENPP7	-2.6045583333333333	0.36271498523415746	-0.9926341577785887
ENSA	-1.2541733333333323	0.6021402083206444	1.8469188774489205
ENTHD1	10.13689166666667	-0.1962265466548209	-0.25758211154148747
ENTPD1	-4.287716666666661	-1.1672437671217675	-1.11944372633015
ENTPD2	-8.476113333333334	3.8807816876501326	0.41893142758373203
ENTPD3	-0.7149166666666673	-0.12231566969484604	-1.0696818947760005
ENTPD4	-3.6652575000000027	0.5617298304614269	-1.3560522837729097
ENTPD5	0.2675750000000008	-0.15339924839634245	-0.22133593153775208
ENTPD6	-5.912491666666675	0.04814411995202856	-0.8733801796430778
ENTPD7	-0.1731166666666688	0.46330187115073157	0.5485298541500242
ENTPD8	-2.088283333333333	0.9689841626489176	0.45699843049292865
ENTR1	-0.3770849999999992	0.9202565950254609	-1.1602179013093277
ENTREP1	-0.28280083333333295	0.028680207509509878	-0.4881398823027245
ENTREP2	-5.076495833333336	0.08033510831598029	-0.24172206355461293
ENTREP3	-1.051145833333333	1.7743923472549008	0.2957703501401103
ENY2	3.978035	0.9586780842550015	1.824837979312608
EOGT	-0.6991250000000022	-0.21459106909003808	-0.7294129676466882
EOLA1	-4.551291666666666	-0.47340127575600627	-0.6192968967627559
EOLA2	3.636095833333332	0.9472603624913557	1.0512956136829381
EOMES	-5.989832499999999	2.4770223690312974	0.8199938883420396
EP300	-9.262095000000002	0.14642365960605053	-0.6163098908343256
EP400	2.9065250000000002	-0.8998527509401102	-0.579826051582034
EPAS1	-1.3956000000000017	-0.05518067049550678	-0.28828393122319895
EPB41	0.7171466666666682	0.6200337509589382	-1.021215130173832
EPB41L1	-1.781695833333334	0.17296545785769285	-0.23364309237706307
EPB41L2	4.241766666666667	0.2439157115369879	-1.0751540359658913
EPB41L3	7.993650000000002	-0.8043219793335229	-0.33976174209171744
EPB41L4A	0.29385833333333267	-0.8251357006961456	-0.00727840017901262
EPB41L4B	6.018350000000002	-0.7365395680325586	0.2471061856148432
EPB41L5	-6.483333333333334	-0.3022670829432906	-1.1782731404805977
EPB42	-14.75779166666667	-1.3268484293206413	-0.5731807938481056
EPC1	5.003241666666668	-0.0932661992172974	-1.3117480068488792
EPC2	3.33749666666667	0.7462299640798248	-0.42213873046094263
EPCAM	-10.477924999999999	0.13010955225294182	-1.2477652603128926
EPDR1	-2.002350000000007	-0.07476836780476961	-0.17507282556471196
EPG5	3.536996666666667	-0.37081227777733	1.0650652820145348
EPGN	4.9364566666666665	0.47259393840393404	1.3245020601016366
EPHA1	2.4139833333333343	-0.36370059833407425	-0.4426395433525378
EPHA10	-2.3251558333333353	0.5262848604067871	0.5371310337135701
EPHA2	0.3200758333333322	0.9496871225103002	-0.4117842386315568
EPHA3	1.292465	0.16294484260252431	-0.8409030965059484
EPHA4	0.5829750000000011	-0.5579076044104849	0.48284604303455175
EPHA5	6.6771175	2.0725567868980708	-0.33095582160547526
EPHA6	0.4543291666666658	0.5560319745496123	-0.4603003903305194
EPHA7	1.3121374999999986	-0.27087588721452366	0.2196791850694955
EPHA8	1.539276666666666	1.5655311576982025	0.18017508909263186
EPHB1	3.7853066666666653	-0.5540332014284423	0.8673232696863251
EPHB2	-3.7093999999999987	0.4547076102924308	-0.7934707677478049
EPHB3	-6.111103333333332	2.6958037256652583	0.806857052165076
EPHB4	-6.7255583333333355	0.2714591702216828	0.031068616923521853
EPHB6	1.940338333333333	-0.21947201347945408	-1.1610107122277133
EPHX1	4.717649999999999	0.11806653314673929	-0.700812652501948
EPHX2	-11.834774999999993	-0.6812128615030075	-0.7014166553484497
EPHX3	-5.426212499999998	1.4728408426138755	-0.09838044986982122
EPHX4	-0.24216666666666242	-0.5693299969613438	-1.5887744658878982
EPM2A	3.752949999999995	-0.07036545704986018	-0.009232491078611982
EPM2AIP1	-12.045091666666664	-0.9605170329827805	-0.6088585338584794
EPN1	-4.044031666666665	0.9627034697261734	-0.17727740352139731
EPN2	-8.357816666666665	0.12816040470389256	-1.0038597194104195
